text,x1,x2,x3,x4,x5,y,prompt,response,y_hat
This system currently runs in dBASE II and contains in excess of 3000 items of professionally assessed information on major hazards coded into some 24 separate fields .,0.3053988474825326,1.2175616382893673,-0.5881261010882501,0.5142745601960784,-0.2402788685275781,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

This system currently runs in dBASE II and contains in excess of 3000 items of professionally assessed information on major hazards coded into some 24 separate fields .

CLASSIFICATION:",1,1
The Economic and Social Research Council ( ESRC ) commissioned two reports on global environmental change to guide or at least inform the allocation of research funding .,0.3053988474825326,1.2829456402753443,-0.5890532748502512,1.0883365525931934,-0.1493277684180426,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

The Economic and Social Research Council ( ESRC ) commissioned two reports on global environmental change to guide or at least inform the allocation of research funding .

CLASSIFICATION:",1,1
"Cross the road now you stand there stand still , give me your other hand good girl right now is it all clear",0.0572519271867689,0.0306998626633859,-0.5443429512685238,-0.9630908622437652,-0.5458480517875234,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Cross the road now you stand there stand still , give me your other hand good girl right now is it all clear

CLASSIFICATION:",1,1
Mm .,-0.9849651380554388,-2.0189464612980155,2.643070361697961,-0.9630908622437652,3.140204502517846,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Mm .

CLASSIFICATION:",0,0
Mm mm .,-0.935335753996286,-1.8663837899058648,1.2244963051556252,-0.9630908622437652,1.2527679535583218,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Mm mm .

CLASSIFICATION:",0,0
Yeah .,-0.9849651380554388,-1.1035704331281886,1.5397349843872552,-0.9630908622437652,1.2527679535583218,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Yeah .

CLASSIFICATION:",0,0
"The Chief Constable for the West Midlands , Geoffrey Dear , took this argument further by pointing out that the day before the riots a successful carnival had taken place , with the support of local community leaders .",0.8513220721332129,0.8328019341682202,-0.4239995409749195,0.8278378333302236,-0.3343945987699214,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

The Chief Constable for the West Midlands , Geoffrey Dear , took this argument further by pointing out that the day before the riots a successful carnival had taken place , with the support of local community leaders .

CLASSIFICATION:",0,0
Ha du n no speaking,-0.8360769858779805,-0.6458824190432751,-0.6669357715581589,0.1765910348878786,-0.1313521820936711,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Ha du n no speaking

CLASSIFICATION:",0,0
"From a distance we see Tepilit , walking steadily towards Ol Doinyo Lengai with his animals .",-0.2405243771681475,0.7541044475640165,-0.3822040617542356,1.3162729320195223,-0.1313521820936711,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

From a distance we see Tepilit , walking steadily towards Ol Doinyo Lengai with his animals .

CLASSIFICATION:",0,0
"Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show .",0.6031751518374492,1.373329407764239,-0.4777925637543802,0.817662102024428,-0.5907747220817979,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , >behaving in different ways , corresponding with the wide variation in shape that they show .

CLASSIFICATION:",0,0
No I 've had,-0.8857063699371333,-1.3324144401706453,-0.6669357715581589,-0.9630908622437652,1.2527679535583218,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

No I 've had

CLASSIFICATION:",0,0
The ISSC proposed its own work programme in the Human Dimensions of Global Change in late 1990 .,-0.1908949931089948,0.6254731756472112,-0.5290188488978197,0.0425108114948001,0.283543779605058,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

The ISSC proposed its own work programme in the Human Dimensions of Global Change in late 1990 .

CLASSIFICATION:",1,1
Maslow ( 1966 ) and Hudson ( 1966 and 1968 ) saw science as providing an emotionally undemanding activity appealing to boys moving from the calm of latency to the turbulence of adolescence .,0.6031751518374492,0.8348729206216715,-0.5972514318409773,0.8053810471770392,-0.5268150782099476,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Maslow ( 1966 ) and Hudson ( 1966 and 1968 ) saw science as providing an emotionally undemanding activity appealing to boys moving from the calm of latency to the turbulence of adolescence .

CLASSIFICATION:",1,1
Spatial analysis features particularly prominent on the research agenda relating to natural and technological hazards and geodemographics .,-0.1908949931089948,2.812204798507524,-0.57168379655758,2.724115275367481,-0.5722739988162571,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Spatial analysis features particularly prominent on the research agenda relating to natural and technological hazards and geodemographics .

CLASSIFICATION:",1,1
Play with the other one Sam ?,-0.736818217759675,-0.3843464110078298,-0.2103832017277979,-0.9630908622437652,0.0516719677881723,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Play with the other one Sam ?

CLASSIFICATION:",0,0
It 's a bit dead .,-0.7864476018188278,-1.4086957758209515,0.0686211475316467,-0.9630908622437652,0.0516719677881723,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

It 's a bit dead .

CLASSIFICATION:",1,1
It 's not a party .,-0.7864476018188278,-1.2561331045203388,0.0299076242896547,-0.9630908622437652,-0.0055230793330192,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

It 's not a party .

CLASSIFICATION:",0,0
"Barton worked a sixteen-hour day , which began with careful , detailed consideration of the trading figures and key ratios for every one of his forty-three major shops and the output of both factories , and continued , usually by helicopter , with a detailed aerial survey of a particular area as the quick way of identifying new sites , interspersed with unheralded descents on the manager of any shop he took a fancy to visit .",2.737238666381017,0.8044536255751722,-0.4508980754403985,0.3823669329177763,-0.6127216591189876,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Barton worked a sixteen-hour day , which began with careful , detailed consideration of the trading figures and key ratios for every one of his forty-three major shops and the output of both factories , and continued , usually by helicopter , with a detailed aerial survey of a particular area as the quick way of identifying new sites , interspersed with unheralded descents on the manager of any shop he took a fancy to visit .

CLASSIFICATION:",1,1
To where ?,-0.935335753996286,-0.951007761736038,0.6570666817442893,-0.9630908622437652,0.443866575756372,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

To where ?

CLASSIFICATION:",0,0
"There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .",0.8513220721332129,0.1051953476484368,-0.3129244205989378,-0.2926897464180549,-0.2676670442985144,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .

CLASSIFICATION:",0,0
"But what about those conflicts that do not take place within such a constituted social system , such as conflictual bourgeois societies which can not be said to be unified , except , as Sartre suggests dismissively , by appeal to a lost paradise before the class struggle ?",1.3476159127247402,0.8112467686612375,-0.4244444799433665,0.3320022028339684,-0.5660345390067675,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

But what about those conflicts that do not take place within such a constituted social system , such as conflictual bourgeois societies which can not be said to be unified , except , as Sartre suggests dismissively , by appeal to a lost paradise before the class struggle ?

CLASSIFICATION:",1,1
Yeah .,-0.9849651380554388,-1.1035704331281886,1.5397349843872552,-0.9630908622437652,1.2527679535583218,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Yeah .

CLASSIFICATION:",0,0
"Oh look at that , thank you .",-0.6871888337005223,-0.8747264260857318,0.246169368102563,-0.9630908622437652,-0.2571812856092976,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Oh look at that , thank you .

CLASSIFICATION:",0,0
"For availability of money for equipment , toys and adaptations .",-0.5383006815230641,1.1016536347438066,-0.2531850049011439,0.9363789661190272,-0.489481168790462,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

For availability of money for equipment , toys and adaptations .

CLASSIFICATION:",1,1
Just trying to,-0.935335753996286,0.2694936091265517,-0.6669357715581589,-0.9630908622437652,-0.0055230793330192,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Just trying to

CLASSIFICATION:",0,0
"I found it was possible with Paradise to talk about individual and personal responsibility , something which if set in a contemporary context would have had a preachy feel about it . ’",0.5535457677782963,0.8242669595685674,-0.5230224616468497,0.7464319834537003,-0.5333297202284784,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

I found it was possible with Paradise to talk about individual and personal responsibility , something which if set in a contemporary context would have had a preachy feel about it . ’

CLASSIFICATION:",1,1
"In this chapter some of the ways in which palaeontologists determine the way fossil animals lived are described , reanimating the dead fragments to build up a living creature .",0.4046576156008381,1.0933320344793962,-0.5164809468377889,0.6650261335771772,-0.5826013804397266,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

In this chapter some of the ways in which palaeontologists determine the way fossil animals lived are described , reanimating the dead fragments to build up a living creature .

CLASSIFICATION:",1,1
"In contrast , only a minority of girls express an interest in science at any age but there is no obvious swing from science in the middle and late teens .",0.4542869996599909,0.2694936091265517,-0.494987400827451,0.4123872892113934,-0.5727854299481824,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

In contrast , only a minority of girls express an interest in science at any age but there is no obvious swing from science in the middle and late teens .

CLASSIFICATION:",1,1
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .",0.2061400793642271,0.9032154747755444,-0.4867993830475123,0.22407778041175,-0.5717540440208766,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .

CLASSIFICATION:",1,1
[ Children ] … love to be treated as Rational Creatures sooner than is imagined … [ by which ] …,-0.0420068409315365,-0.079221068315067,-0.6669357715581589,1.0720553823899523,-0.3064187605697712,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

[ Children ] … love to be treated as Rational Creatures sooner than is imagined … [ by which ] …

CLASSIFICATION:",1,1
not likely !,-0.935335753996286,-0.3407570763505119,0.4363996057525471,-0.9630908622437652,-0.6346685954012025,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

not likely !

CLASSIFICATION:",0,0
The further away the better .,-0.7864476018188278,0.2694936091265517,-0.2103832017277979,0.1765910348878786,-0.3064187605697712,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

The further away the better .

CLASSIFICATION:",0,0
"Oh that 's a hole , a hole .",-0.6375594496413696,-1.3578415520845932,0.2787802661367319,-0.9630908622437652,-0.190565878087782,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Oh that 's a hole , a hole .

CLASSIFICATION:",0,0
"Monday 's the twenty third , Sunday 's the twenty second",-0.5383006815230641,0.435925614231695,-0.4305067614724349,-0.9630908622437652,-0.2835176096009404,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Monday 's the twenty third , Sunday 's the twenty second

CLASSIFICATION:",0,0
"He paused , reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance .",-0.2405243771681475,1.4002522321167905,-0.4147448287024557,1.696166897920017,-0.2875538277330731,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

He paused , reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance .

CLASSIFICATION:",1,1
"However , when he poses the question of whether his method could work as well for the class struggle as for the boxing match , Sartre admits that he finds it impossible to answer and returns instead to the much easier case of sub-groups .",1.1490983764881293,0.5542772623247713,-0.5000447062383548,-0.0354428062931656,-0.555197582733962,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

However , when he poses the question of whether his method could work as well for the class struggle as for the boxing match , Sartre admits that he finds it impossible to answer and returns instead to the much easier case of sub-groups .

CLASSIFICATION:",1,1
"Yeah , now and again .",-0.7864476018188278,-0.7984450904354253,0.5367028222327938,-0.9630908622437652,-0.1313521820936711,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Yeah , now and again .

CLASSIFICATION:",0,0
