text,x1,x2,x3,x4,x5,y
The FOMC's primary monetary policy tool is its target range for the federal funds rate.,2003,87,0,0,0,2
"Historically, recessions often occurred when the Fed tightened to control inflation.",2007,84,0,0,0,2
"Compared with the baseline, the disruption to economic activity was more severe and protracted in this scenario, with real GDP and inflation lower and the unemployment rate higher by the end of the medium-term projection.",2007,221,1,1,0,0
"This outcome would be entirely consistent with the new framework the Federal Reserve unanimously adopted in August 2020 and began to implement at our September 2020 Federal Open Market Committee (FOMC) meeting.2 Recent FOMC Decisions and the New Monetary Policy Framework At FOMC meetings convened since the new framework was announced last August, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases to bring it in line with our new framework.",2006,556,0,0,0,2
"Since the previous FOMC meeting, spreads on municipal bonds narrowed substantially, on net, moving near levels observed for several years before the pandemic, as investor demand exhibited some recovery over much of the period from earlier weak levels.",2003,251,0,1,0,0
Japan enjoyed effective price stability through most of the 1980s.,2004,66,0,0,0,2
"Members still saw the economic expansion continuing, and most believed that inflation was likely to stabilize near recent low readings in coming quarters and then gradually rise toward levels they consider more consistent with the Committee's dual mandate for maximum employment and price stability.",1997,299,0,0,2,2
"A surge in nonfarm business inventory investment accounted for a substantial portion of the acceleration in output in the first quarter, and an anticipated moderation in the accumulation of inventories was an important element in forecasts of greatly reduced economic growth in the current quarter.",2003,298,1,0,1,0
"In the course of the Committee's discussion of the outlook for inflation, members commented that there was no persuasive evidence in recent statistical measures that price inflation was currently picking up or that inflation expectations were rising, though the declines in both inflation and expectations experienced over the course of recent years no longer seemed to be occurring.",1996,383,1,0,1,2
The trimmed mean measure of 12-month PCE price inflation constructed by the Federal Reserve Bank of Dallas remained at or near 2 percent in recent months.,2003,154,0,0,0,2
We also do see the different measures of slack in the labor market point to different assessments of just what maximum employment is.,2021,133,0,0,0,2
"After taking account of both frictional and structural unemployment, what unemployment rate is roughly equivalent to the maximum level of employment that can be sustained in the longer run?",2007,189,0,0,0,2
"That is, it was thought that by accepting a modest increase in the inflation rate, policy could achieve a permanently lower rate of unemployment.",2002,145,1,1,1,0
"However, as had been the case for many years, the members remained concerned that forecasts of money growth were still subject to a wide range of error in terms of the anticipated relationships between money growth and aggregate economic performance.",1998,250,2,0,1,2
"In any case, however, the assessment of the adverse effects of the increase in longer-term rates on financial conditions and ultimately on economic activity would depend importantly upon the extent to which rates stabilized at current levels or instead continued to rise.",2017,271,1,0,0,2
"To provide some evidence for this assertion, as well as some reasons for it, I draw your attention to a speech that Chairman Greenspan made earlier this year, entitled ""Risk and Uncertainty in Monetary Policy"" (Greenspan, 2004).",2003,228,0,0,1,2
The latter could well be augmented by sharply rising medical costs and by attempts to protect the purchasing power of wages from the erosion caused by the rise in energy prices.,2010,177,1,0,1,1
"So, with this coronavirus arriving, we judged that the—the net effects of this will be to—to have inflation move down even a little bit more.",2014,141,0,0,0,0
"However, given the difficulty in distinguishing between changes in asset prices dominated by fundamental forces and those driven by non-fundamental forces, policymakers should not target asset prices or try to guide them to the policymakers' estimate of fundamental value.",2005,272,0,0,0,2
"Since June, however, inflation fears have receded, and some financial-market participants have become less optimistic about the economy's near-term growth prospects.",2020,165,1,0,0,0
The Committee will regularly review the size and composition of its securities holdings in light of incoming information and is prepared to adjust those holdings as needed to best foster maximum employment and price stability.,1998,226,0,0,0,0
"The jobs picture continues to be strong, with the unemployment rate near historic lows and with stronger wage gains.",2021,116,1,0,0,1
"Broad equity prices rose, adding to their substantial gains since the middle of 2010.",1999,85,0,0,0,2
"In that regard, the changes in the macroeconomic environment that underlie our monetary policy review may have some implications for financial stability.",2022,153,0,0,1,2
Implications of Economic Theory I am going to assert some conclusions based on economic theory that help to understand the potential for monetary policy to achieve these objectives and the consistency among them.,2022,212,0,0,0,2
"A few members observed that, in their judgment, current and prospective economic conditions--including elevated unemployment and inflation at or below the Committee's objective--could warrant the initiation of additional securities purchases before long.",1996,254,1,1,1,0
"Indeed, the National Bureau of Economic Research's Business Cycle Dating Committee determined in July that the recession that began in March of last year ended in April, making it not only the deepest recession on record, but also the briefest.2 The recovery that commenced in the summer of 2020 was quite robust, and, with one quarter to go, GDP growth in 2021 is projected by the Fed and many outside forecasters to be the fastest since 1983.",2005,444,1,0,1,1
"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.",2020,106,0,0,0,2
And I fully expect it will return to solid growth and a solid labor market as well.,2019,83,1,0,0,2
"Notably, if people feel sure that inflation will remain well controlled, they will be more restrained in their wage-setting and pricing behavior, which (in something of a virtuous circle) makes it easier for the Federal Reserve to confirm their expectations by keeping inflation low.",2003,283,0,0,0,1
"That’s not going to happen without, without restoring price stability.",2016,70,0,0,0,1
"In fact, the Federal Reserveâ€™s upcoming Community Affairs Research Conference will feature several papers that explore these issues.5 Homeownership The important issue of loan pricing aside, expanded access to mortgage credit has helped fuel substantial growth in homeownership.",1999,280,1,0,0,2
"We’re also, as part of our review, looking at potential innovations, changes to the way we think about things, changes to the framework that would lead us—that would be more supportive of achieving inflation on a 2 percent—on a symmetric 2 percent basis over time.",2022,264,0,0,0,2
The invasion and related events were creating additional upward pressure on inflation and were likely to weigh on economic activity.,2008,132,1,0,1,1
Actual or realized saving depends on the equilibrium values of the real interest rate and other economic variables.,2001,115,0,0,0,2
"On the foreign trade side of the economy, an anticipated firming of economic conditions abroad would provide impetus to real net exports, At the same time, however, imports were expected to rise appreciably in response to the expansion of domestic economic activity and the appreciation of the dollar, and on balance the external sector probably would not be boosting real GDP.",2001,377,0,0,2,0
"Last year, we had 1.9 percent productivity, which is much higher.",2012,65,1,0,0,0
Economic DevelopmentsReal economic activity has continued to expand at a solid pace.,1997,84,0,0,0,1
"The Federal Reserve’s response is guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",2020,210,0,0,0,1
"At the same time, business firms generally were not raising their prices sufficiently to compensate for faster increases in their labor costs, to the extent that the latter were occurring, evidently because of the persistence of intense competition in most markets.",2021,265,0,0,0,1
"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",2001,266,0,0,1,2
"In recent years, aggressive cost-cutting in the United States has been linked to greater emphasis on maximization of shareholder value and less on growth and diversification, which was more prominent in the 1970s and 1980s.",2005,223,1,0,0,2
"Whether one looks at trailing or forward price-to-earnings ratios, equity risk premiums, or option prices, there is little basis for arguing that markets show excessive optimism about future returns.",1999,199,0,0,0,2
The high oil prices would themselves cut into demand growth and tend to stabilize the system.,1997,93,1,1,0,1
"The Committee will continue to monitor economic and financial developments and will act as needed to promote sustainable economic growth and price stability. """,2009,159,1,0,0,1
"The course of underlying inflation pressures was more difficult to gauge, however.",2018,82,1,0,0,2
Some may see a monetary policy that actively addresses episodes of financial instability along the lines that I have just described as promoting excessive risk-taking and thus increasing the probability of future crises.,2017,220,0,0,1,1
"Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.",2006,174,0,0,1,2
"If a range is selected, questions will arise about the differing implications of movements of inflation inside the range and outside the range and, in the absence of explicitly identifying the mid-point as the target, about where within the range policymakers would prefer inflation to gravitate.",2001,296,0,0,0,2
"Many observed, however, that a favorable outcome to the hostilities in the Middle East and lower oil prices in line with quotations in futures markets should generate a positive response in equity markets, boost consumer sentiment, and foster a rebound in consumer spending as the year progressed.",2002,297,0,1,0,1
Market-based measures of inflation compensation have declined somewhat; survey-based measures of longer-term inflation expectations have remained stable.,2020,153,0,0,0,0
"For now, the Committee should remain particularly vigilant to incoming information bearing on the outlook for inflation.",2007,120,0,0,1,2
"Financing conditions in capital markets remained broadly accommodative, supported by low interest rates and high equity valuations.",2014,131,0,0,0,0
"Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a potential upturn in inflation or greater softness in the expansion than they were currently forecasting and to be prepared to respond promptly in either direction.",1997,286,0,0,0,2
"The bulk of the variation comes from what finance academics call ""changes in discount rates,"" which is a fancy way of saying the non-fundamental stuff that we don't understand very well--and which can include changes in either investor sentiment or risk aversion, price movements due to forced selling by either levered investors or convexity hedgers, and a variety of other effects that fall under the broad heading of internal market dynamics.",2021,445,0,0,0,2
"(4) Are there other ways, besides possible influences on inflation and interest rates, in which globalization may have affected the transmission mechanism of monetary policy?",1999,174,0,0,1,2
"Because equity valuations may pose asymmetric risks to the economic forecast, the implied optimal responses of policy to changes in asset prices may be nonlinear.",2003,162,0,0,2,2
"Nevertheless, most participants agreed that, although the level of inventories of unsold homes that homebuilders desired was uncertain, the correction of the housing sector was likely to continue to weigh heavily on economic activity through most of this year--somewhat longer than previously expected.",2014,302,0,0,3,2
Productivity accelerated.,2005,25,0,0,0,0
"Similarly, measures of underlying inflation continued to be somewhat low relative to levels seen as consistent with the dual mandate over the longer run.",2003,153,0,0,0,2
"As illustrated by the left-hand panel of figure 6, since 2000, both FOMC participants and respondents to the Blue Chip survey have markedly reduced their projections of the level of real short-term interest rates expected to prevail in the longer run.",2022,251,0,0,1,0
"Independence and the Federal Reserve System The Federal Reserve, created in 1913, was established as an independent central bank--although, at the time, it was given no clear concept of its role in the conduct of monetary policy.",2021,229,0,0,0,2
"Obviously, productivity growth generated through this rationalization process will not have the direct demand-augmenting effect of productivity increases realized through more rapid investment spending.",2020,202,1,0,0,2
Setting the horizon on the interest rate caps to reinforce forward guidance on the policy rate would augment the credibility of the yield curve caps and thereby diminish concerns about an open-ended balance sheet commitment.,2006,224,0,0,0,2
This secular decline in term premiums since 1990 appears to be correlated with the decline in long-run inflation uncertainty and in short-term interest rate uncertainty.,1999,169,0,2,2,0
"""4 Importantly, the level of uncertainty around the paths for inflation and employment are higher than normal as we navigate the unprecedented reopening of the world economy.",2007,174,1,0,1,2
"Admittedly, some of the wage increases is being eaten away by inflation.",2019,72,0,0,0,1
"Moreover, substantial gains in productivity were muting the effects of rising labor compensation on unit costs, and vigorous competition in numerous markets was continuing to make it very difficult or impossible for business firms to raise their prices to cover rising costs or enhance profit margins.",2011,301,3,0,0,1
"Still, most members projected that over the next couple of years, the unemployment rate would remain quite elevated and the level of inflation would remain below rates consistent over the longer run with the Federal Reserve's objectives.",2002,237,1,1,1,0
"The unemployment rate is at a 50-year low, inflation is close to our 2 percent objective, gross domestic product growth is solid, and the Federal Open Market Committee's (FOMC) baseline outlook is for a continuation of this performance in 2020.2 At present, personal consumption expenditures (PCE) price inflation is running somewhat below our 2 percent objective, but we project that, under appropriate monetary policy, inflation will rise gradually to our symmetric 2 percent objective.",1999,488,1,1,2,2
Fiscal austerity is the one tried and true approach to dealing with budget and trade deficits simultaneously.,1999,109,0,0,0,1
Comparing the Theoretical Prediction to Recent Experience The swing from budget deficit to surplus has been much more dramatic than was expected when the fiscal year 1994 budget was adopted.,2007,190,0,0,1,2
But it’s not easy to get a clear read on the implications of asset prices for the overall outlook.,2020,98,0,0,1,2
This supports the view that there has been an increase in trend productivity growth.,1999,84,2,0,0,0
"Although the economy has indeed strengthened over the past few quarters, job growth has been anemic and considerable slack persists in labor markets.",2004,149,1,0,0,0
"Money versus Interest Rates For most of the post-World War II period, monetary economists have vigorously debated whether the Fed should target money or interest rates in setting policy.",1997,186,0,0,0,2
"The Committee's assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments. """,2004,237,1,0,0,2
"For example, core CPI (consumer price inflation) prices fell 0.4 percent in April, the largest monthly decrease since the beginning of the series in 1957.",2004,154,0,0,0,0
An extreme version of this view is that bubbles probably do not exist--that rational market processes always price assets at their fundamental value.,2004,149,0,0,0,2
"Inflation has continued to run below our longer-run objective, in part reflecting lower energy prices.",2012,102,0,2,0,0
"With respect to inflation, the netting of the crosscurrents suggests a modest increase in inflation in 1998, albeit from a steadily downward-revised and very low rate in 1997.",2005,175,1,1,0,1
"On balance, while the business investment outlook seemed vulnerable to somewhat greater than projected weakness in the short run, the members were persuaded that, against the background of large continuing gains in structural productivity and cost savings from further investment in equipment and software, business firms were likely to accelerate their spending for new capital after a period of adjustment.",2001,408,0,0,3,2
"Monetary policy has a role, and it really is in, you know—our original role was providing liquidity to financial systems when they’re under stress, and that’s—that’s really part of what we did today.",2014,199,0,0,0,0
"In the view of one member, however, aggregate final demand was so strong that, with economic activity and the associated demand for labor having expanded at an unsustainable pace for some time, one could be reasonably confident that inflation would most likely pick up in the absence of policy action.",1996,301,1,0,2,1
"In contrast, the rise in oil prices during the 1970s was probably seen at the time as largely reflecting a permanent shift in global demand/supply balances.",2022,156,0,0,0,1
"Residential construction activity remained at a high level, evidently supported in part by recent declines in mortgage interest rates.",2012,134,0,0,0,0
"And we’re learning to, to engage in economic activity.",2017,54,0,0,0,2
"One of the things we’ve learned from our financial crisis and from a series of financial crises in history and around the globe is that, very commonly, when the economy takes a hit and falls into a recession, that productivity doesn’t pick up to pre-recession levels and that there looks like there is a permanent hit to the path of potential output for the economy, which is called “hysteresis.” And I raised the question as to whether or not this might operate in the opposite direction as well.",2021,497,0,0,0,2
"When the government runs deficits, it siphons off private savings (reducing national saving), leaving less available for capital investment.",1999,140,0,0,0,0
The persistence of underutilized resources was expected to foster some moderation in core price inflation.,2013,106,0,0,1,2
"The labor market improved in August, and the unemployment rate edged down to 5.",2008,79,0,0,0,1
"Participants' Views on Current Conditions and the Economic Outlook In conjunction with this FOMC meeting, all meeting participants--the five members of the Board of Governors and the presidents of the 12 Federal Reserve Banks--provided projections of output growth, the unemployment rate, and inflation for each year from 2011 through 2013 and over the longer run.",1997,364,1,0,1,2
"Participants continued to expect that, as the effects of transitory factors waned and labor market conditions strengthened further, inflation would stabilize around the Committee's 2 percent objective over the medium term.",1998,222,0,0,0,2
We want to see lower unemployment.,2019,34,0,1,0,0
"Although real growth was likely to be moderate in coming quarters, in his view it was unlikely to be slow enough to bring core inflation down.",2000,142,1,1,2,1
"Increase the System Open Market Account holdings of Treasury securities, agency mortgage-backed securities (MBS), and agency commercial mortgage-backed securities (CMBS) at least at the current pace to sustain smooth functioning of markets for these securities, thereby fostering effective transmission of monetary policy to broader financial conditions.",2008,354,1,0,0,0
"The Committee directs the Desk to purchase GSE debt, GSE-guaranteed MBS, and longer-term Treasury securities during the intermeeting period with the aim of providing support to private credit markets and economic activity.",2001,222,0,0,0,0
Readings on consumer price inflation had picked up somewhat mainly because of increases in oil and gasoline prices earlier in the year.,2008,135,0,0,0,1
"With capacity utilization already at high levels, relatively rapid growth in inventory investment, if it were superimposed on stronger-than- projected expansion in final demand, could portend serious pressures on resources and inflationary consequences for the economy.",2020,269,2,0,2,1
"If we—if we analyze inflation data and conclude that, clearly, transitory influences are holding down inflation, I do not want to say that we would respond to that.",2021,164,0,0,0,2
Participants pointed to potential interactions between financial stresses and the housing market contraction as the primary source of continuing downside risks to growth.,1997,170,1,0,0,0
"At these low rates, the central bank is poorly positioned to respond to further negative demand shocks.",2022,103,0,0,0,1
"However, other participants noted that the continued subdued trend in wages was evidence of an absence of upward pressure on inflation from the current level of resource utilization.",2006,182,1,0,0,0
"Such second-round effects are likely to be quite limited as long as the rise in the relative price of energy does not lead to a rise in long-run inflation expectations, as has largely been the case in the recent period (figure 1).",2005,230,0,0,1,1
Another factor viewed as likely to exert a moderating effect on the growth of economic activity was the expectation of some slowing in inventory investment.,2002,156,1,1,1,2
"Core inflation, which excludes energy and food prices, has been running close to 1½ percent.",2017,92,0,0,0,0
"However, in my judgment, reliance on these two approaches is not symmetric; instead, the forecast-based approach has become increasingly dominant in the monetary policymaking of leading central banks.",2005,200,0,0,0,2
"Headline stock price indexes in the AFEs generally ended the period higher, whereas bank stocks in Europe declined.",2019,115,1,0,0,2
"Those few members who expressed a preference for easing at this meeting believed that, with unit labor costs and inflation expectations contained, enough evidence of further weakness already existed to warrant an immediate action.",2000,230,0,1,0,0
"Indeed, in the interest of fostering a continuation of sustainable growth of the economy, it would be desirable to tighten before any sign of actual higher inflation were to become evident.",2022,189,2,0,0,1
"Accordingly, much stronger growth in such investment could occur, with concomitant effects on incomes and the growth of overall spending.",2022,137,2,0,1,1
"Some of the increase in sentiment and changes in asset prices could be tied to expectations of more expansive fiscal policy, another upside risk.",2017,145,1,0,1,0
"Many expected those conditions to be met later this year, although several members were concerned about downside risks to the outlook for real activity and inflation.",2017,166,0,0,2,0
"This direction of causality may obscure the negative relationship, running from higher inflation to lower growth, presumed to hold in the longer term.",2003,150,2,1,1,1
The benefits achieved through more-stable prices are substantial.,2021,65,0,0,0,1
"Moreover, if declines in house prices were to damp consumption, that could feed back on employment and income, exerting additional restraint on the demand for housing.",2003,167,0,0,1,0
The shifting balance of domestic demand and potential supply in each country means that policies affecting domestic demand will need to be re-calibrated to preserve price stability and keep economies operating at high levels of reserve utilization.,2017,248,0,0,0,1
"For example, the Stock-Watson indicator and other indicators based on interest rates and spreads signaled the 1990-91 recession very weakly and rather late.",1997,156,0,0,0,2
That means that we can run at low levels of unemployment and have a historically good—in some dimensions—labor market without having to worry about inflation.,2016,158,0,0,0,2
"If the public expects that inflation will remain low and stable over time, then, absent major shocks, it likely will.",2006,117,0,0,2,2
"When we reach maximum employment, when we reach a state where labor market conditions are at maximum employment in the Committee’s judgment, it’s very possible that the inflation test will already be met.",2017,204,0,0,0,0
Many participants commented that measures of short-term inflation expectations were elevated or that far-forward measures of inflation compensation were near the upper edge of their historical range.,2002,199,1,0,0,1
"Earlier in the year, as you will all recall, after careful study over a period of years, actually, the Committee announced the decision to implement monetary policy in an ample-reserves regime.",2017,193,0,0,0,0
"The pace of real GDP growth was forecast to be faster over the second half of this year than in the first half, primarily reflecting a modest increase in the rate of growth of private domestic final purchases and a sizable turnaround in inventory investment.",2013,258,3,0,0,1
"Because inflation expectations are now more firmly tied down, surges and declines in energy prices do not significantly affect core inflation and thus do not force a policy response to inflation to the extent they did three decades ago.",2003,236,0,0,0,0
"In the past, a reasonable goal might have been to maintain a zero deficit in our on-budget accounts--those accounts that exclude the Social Security and Medicare surplus--and to begin a serious discussion of reforms to Social Security and Medicare to bring them closer into actuarial balance.",2021,292,0,0,0,2
"Computing power may not be falling in price quite so rapidly now as in the late 1990s, but a dollar nevertheless buys a great deal more computational capacity today than it did even five years ago.",2008,197,0,0,1,2
"With regard to the consensus in favor of moving from an assessment of risks weighted toward rising inflation to one that was weighted toward economic weakness, with no intermediate issuance of a balanced risks assessment, some members observed that such a change was likely to be viewed as a relatively rapid shift by some observers.",2015,333,1,0,1,0
"Household spending stepped up in mid-April, coinciding with the first disbursement of stimulus payments to households and a ramp-up in the payout of unemployment benefits, and showed the most pronounced increases in the states that received more benefits.9 With some of the fiscal support measures either provided as one-off payments or slated to come to an end in July, the strength of the recovery will depend importantly on the timing, magnitude, and distribution of additional fiscal support.",2007,496,0,0,0,0
"Just as in the earlier analysis of Ammer and Freeman, this analysis suggested that in all three countries the inflation targeting led to a drop in inflation and nominal interest rates.",2004,184,0,0,0,0
"This lack of congressional momentum could be interpreted as lack of congressional support for inflation targeting, or it could merely reflect a more neutral absence of strong opinions.",2020,184,1,0,2,2
"Although not without some serious shortcomings, the published productivity data provide little encouragement to the view that there has been a significant improvement in underlying productivity growth.",2006,201,1,0,0,0
That is a positive for growth.,2016,30,1,0,0,2
"In addition, the maximum sustainable levels of output and employment cannot be known with any assurance (Mishkin, 2007b).",2019,121,0,0,0,2
"You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors.",2019,138,0,0,0,2
"""4 While this new framework represents a robust evolution in our monetary policy strategy, this strategy is in service to the dual-mandate goals of monetary policy assigned to the Federal Reserve by the Congressâ€”maximum employment and price stabilityâ€”which remain unchanged.5 Concluding Remarks While economic recovery since the spring collapse has been robust, let us not forget that full economic recovery from the COVID-19 recession has a long way to go.",2007,461,0,0,0,0
"Furthermore, policymakers hoped that additional tools at their disposal--so-called incomes policies enforced by “jawboning,” guideposts, and price and wage controls--were ready to combat and control any resulting upcreep in inflation with minimal macroeconomic cost.",1998,266,0,0,0,1
"This equation relates inflation to, among other factors, lagged inflation, resource utilization, and movements in the relative price of imports excluding energy, semiconductors, and computers.",2003,192,0,0,0,2
"In the household sector, the rise in home mortgage debt likely slowed a bit further in the first quarter, as home-price appreciation appeared to have remained sluggish.",2009,168,0,0,1,2
"For example, for 2003 as a whole, growth in both the monetary base and M2 should be about equal to growth in nominal GDP.",2004,121,2,0,0,0
"In a virtuous circle, stable inflation expectations help the central bank to keep inflation low even as it retains substantial freedom to respond to disturbances to the broader economy.",2021,185,0,0,0,1
"I mean, we—the—again, the relationship between slack in the economy and inflation is weak, has been weak.",2015,105,0,2,0,2
"However, given the good pace of economic expansion since then, it would stretch credulity to believe that capacity growth has accelerated at a sufficient pace to produce a large degree of slack at this moment.",2005,209,1,0,0,1
"The technical measures we are undertaking do not represent a change in the stance of monetary policy, which we continue to implement by adjusting the target range for the federal funds rate.",2021,190,0,0,0,2
"We understand that inflation dynamics evolve constantly over time, but they don’t change rapidly.",2019,97,0,0,0,2
"In Japan, private consumption rebounded strongly, and private investment and net exports continued to boost growth.",2006,115,1,0,0,2
"Although growth in output and employment slowed during the first quarter, the Committee continues to expect that, with appropriate policy accommodation, economic activity will expand at a moderate pace, with labor market indicators continuing to move toward levels the Committee judges consistent with its dual mandate.",2001,319,1,0,1,0
It’s where we always want inflation to be heading.,2020,50,0,0,0,2
"In the textbook world of Mundell-Fleming, unanticipated monetary ease leads to lower interest rates, a drop in the home currency's value, and a stimulus to net exports.",2020,168,0,1,0,0
Microeconomic studies provide corroborating information to the macroeconomic evidence of a post-1995 acceleration in productivity growth.,2017,137,1,0,0,0
"Most Committee members, while acknowledging the deficiencies of structural models, viewed them as useful in their efforts to understand how the inflation process was changing and also as input to inflation forecasts.",2021,216,0,0,0,2
Members agreed to continue to monitor inflation developments closely.,1998,69,0,0,0,2
"The second is intermediate-term need for reserve expansion and contraction, arising, for example, from seasonal changes in the demand for currency and reserves.",2020,160,0,0,0,2
"Alternatively, monetary policy could convert the temporary disinflationary effect into a permanent one.",2007,103,0,0,1,1
"As technical change increases demand for skilled relative to unskilled labor, the unskilled workers must acquire new skills, find new jobs at lower relative wages, or become unemployed.",2022,185,0,1,0,0
"The faster pace of real GDP growth was expected to be supported by an easing in the restraint from changes in fiscal policy, increases in consumer and business confidence, further improvements in credit availability and financial conditions, and a pickup in the rate of foreign economic growth.",2021,294,2,1,1,1
"So you have seen a shift this time in most participants’ assessments of the appropriate path for policy, and, as I tried to indicate, I think that largely reflects a somewhat slower projected path for global growth—for growth in the global economy outside the United States—and for some tightening in credit conditions in the form of an increase in spreads.",2019,357,3,0,1,0
"So, you know, I can’t—all I can tell you is, we’ll be looking at weak global growth.",2014,84,1,1,0,0
"After the stock-market decline that began in March 2000, new capital investment and thus the demand for financing waned around the world.",2007,137,0,1,0,1
"What I’m telling you is that the stance of monetary policy we have today, we believe, is appropriate.",2017,101,0,0,0,2
Industrial production picked up in response to the advance in final demand and a slowdown in the runoff of excess inventory stocks.,2004,131,0,0,0,2
Although the unemployment rate edged up to 5.,2017,45,0,0,0,0
"In their comments about the external sector of the economy, members referred to indications of strengthening economic activity abroad that in conjunction with a weaker dollar was fostering some improvement in exports.",2014,217,0,0,0,2
"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2015,234,1,0,0,2
"Members generally agreed that, in light of some weaker-than-expected readings on measures of labor market conditions and in the absence of greater confidence about the inflation outlook, it would be prudent to wait for additional information bearing on the medium-term outlook before initiating the process of policy normalization.",1997,331,0,0,3,2
"The implication is that trend productivity and, ultimately, potential growth are lower than expected.",2004,101,1,1,1,0
"In the absence of such a forward-looking response of long-term rates, short-term interest rates may have to move by more to achieve the same near-term impact on long-term interest rates and economic activity.",2000,208,0,0,1,2
Core measures of price inflation had moved up over recent quarters and particularly so over the last few months.,2000,112,0,0,0,1
"Also, in the view of a number of participants, the economy was possibly producing in the neighborhood of its potential, and the persistent strength in spending of late suggested that resource markets could tighten further and inflation pressures build.",2001,252,1,0,1,1
"For inflation, we can use the 12-month change in core PCE prices, a measure of the current underlying rate of inflation.",2004,120,0,0,0,2
"As you may know, the interest rate that we target is the federal funds rate, the rate banks charge each other for overnight loans.",2004,130,0,0,1,2
Staff Economic Outlook The projection for U. S. economic activity prepared by the staff for the April–May FOMC meeting was revised up on net.,2001,141,0,0,2,1
"This policy preference was based on expectations of growth in business activity at a pace averaging in the vicinity of the economy's potential, a perception among the members that the risks to such an outlook were more balanced than earlier, and anticipations that under these circumstances inflation would remain constrained.",2004,326,1,0,1,2
"In my comments today, I will focus on the Fed's efforts to promote our maximum employment and price stability goals amid this upheaval, and suggest how lessons from history and a careful focus on incoming data and the evolving risks offer useful guidance for today's unique monetary policy challenges.",1999,301,0,0,0,2
"For example, Ang, Piazzesi, and Wei (2003) have used modern financial theory to construct a model of the Treasury yield curve that closely links the behavior of real GDP and a few key interest rates.",2004,199,0,0,0,2
The external sector was projected to continue to support domestic economic activity throughout the forecast period.,2021,115,0,0,1,2
"It is not a Taylor rule but it has the same feature that it relates policy to observables in the economy, such as unemployment and inflation.",2018,141,0,0,0,2
"Of course, many other factors also influence inflation, and some of these provide other possible explanations for the recent changes in inflation dynamics.",2002,155,0,0,0,2
"And then, what the statement emphasizes, and this is the same language we used in December and January, we used the language especially if inflation is running below our 2 percent objective.",2017,190,0,1,0,0
"Nonetheless, participants generally saw the unemployment rate as still elevated and were not yet confident that the recent progress toward the Committee's employment objective would be sustained.",2019,195,1,0,0,0
"M2 and M3 have posted very large gains in recent months, reflecting the effects of recent System easing actions on market interest rates and shifts of funds by households out of investments in equities and lower-rated corporate debt.",2008,233,0,2,0,0
"In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",2017,231,1,0,0,2
We take the level of the stock market into account when we consider the economic outlook and monetary policy.,2003,109,0,0,1,2
"Projections of the rate of inflation, as measured by the consumer price index, had a central tendency of 1-3/4 to 2-1/4 percent, on the high side of the outcome for 1997 when the rise in the index was held down by damped increases in food prices and declines in energy prices.",2005,276,0,0,0,2
"At the conclusion of this discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity is still robust.",1999,367,0,0,0,2
"Very low inflation and deflation pose qualitatively similar economic problems, though the magnitude of the associated costs can be expected to increase sharply as deflationary pressures intensify.",2005,196,2,0,1,0
"Thus, avoiding a further substantial fall in inflation should be a priority of monetary policy.",2003,95,0,0,0,0
"The vote encompassed approval of the paragraph below for inclusion in the statement to be released shortly after the meeting: ""The Committee judges that some further policy firming may yet be needed to address inflation risks but emphasizes that the extent and timing of any such firming will depend importantly on the evolution of the economic outlook as implied by incoming information.",2001,388,0,1,2,1
"And, and that’s why we have adopted the flexible average inflation-targeting framework.",2015,87,0,0,0,0
"Our mandate, sorry, is price inflation.",2021,39,0,0,0,1
"In addition, the median estimate of the longer-run normal unemployment rate moved down a tenth to 4.6 percent.",2022,110,0,0,0,1
Consumer price inflation was being held down by weaker demand and significantly lower oil prices.,2012,97,0,1,0,0
Consumer price inflation had remained relatively subdued over the summer months.,2012,80,0,0,0,0
Accelerating productivity poses a significant complication for economic forecasting.,2004,84,0,0,0,0
"But the members generally were concerned that inflation might begin to rise over the intermediate term, especially if labor markets tightened further.",2000,150,0,0,0,1
"With appropriate firming in the stance of monetary policy, participants expected inflation to return to the Committee's 2 percent objective over time and the labor market to remain strong.",2020,188,1,0,1,1
